,row,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,# feature,class,assembly,assembly_unit,seq_type,chromosome,genomic_accession,start,end,strand,non-redundant_refseq,related_accession,name,symbol,GeneID,locus_tag,feature_interval_length,product_length,attributes
92,CAJ66904.1,13405.41158,-0.918725089,0.883348539,-1.040048235,0.298317492,0.484150777,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,110325,110693,+,NA,NA,50S ribosomal protein L18,rplR,NA,CD630_00870,369,122,old_locus_tag=CD0087
93,CAJ66905.1,13753.68107,-1.038246313,0.87903352,-1.181122551,0.237554043,0.416591694,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,110714,111223,+,NA,NA,30S ribosomal protein S5,rpsE,NA,CD630_00880,510,169,old_locus_tag=CD0088
94,CAJ66906.1,5908.128452,-1.079530366,0.874122285,-1.23498781,0.216835041,0.391763456,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,111238,111423,+,NA,NA,50S ribosomal protein L30,rpmD,NA,CD630_00881,186,61,old_locus_tag=CD0088A
95,CAJ66907.1,19000.87176,-0.984539095,0.862224968,-1.141858715,0.253512752,0.434090752,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,111456,111899,+,NA,NA,50S ribosomal protein L15,rplO,NA,CD630_00890,444,147,old_locus_tag=CD0089
96,CAJ66908.1,69981.81113,-0.836191478,0.824977283,-1.013593337,0.310776838,0.496117229,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,111943,113211,+,NA,NA,Preprotein translocase SecY subunit,SecY,NA,CD630_00900,1269,422,old_locus_tag=CD0090
97,CAJ66909.1,30780.93391,-0.772162889,0.805208734,-0.958959902,0.337578946,0.519591028,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,113228,113878,+,NA,NA,Adenylate kinase,adk,NA,CD630_00910,651,216,old_locus_tag=CD0091
98,CAJ66910.1,38345.45246,-0.778745242,0.78814543,-0.988073029,0.323116883,0.507390077,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,113879,114625,+,NA,NA,Methionine aminopeptidase Map1 (MAP) (Peptidase M),map1,NA,CD630_00920,747,248,old_locus_tag=CD0092
99,CAJ66911.2,2004.594808,0.649233988,0.585804657,1.108277274,0.267742087,0.450536912,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,114647,114916,+,NA,NA,Ribosomal protein L14E/L6E/L27E-like,NA,NA,CD630_00930,270,89,old_locus_tag=CD0093
100,CAJ66912.1,2870.884539,-0.61031148,0.704658256,-0.866109883,0.386429906,0.563657806,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,114954,115172,+,NA,NA,Translation initiation factor IF-1,infA,NA,CD630_00940,219,72,old_locus_tag=CD0094
101,CAJ66913.1,572.4190931,-0.281014383,0.573540554,-0.489964278,0.624159177,0.760578431,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,115208,115321,+,NA,NA,50S ribosomal protein L36,rpmJ,NA,CD630_00941,114,37,old_locus_tag=CD0094A
102,CAJ66914.1,5933.062339,-0.684805922,0.565406487,-1.211174505,0.225828532,0.401931358,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,115474,115845,+,NA,NA,30S ribosomal protein S13,rpsM,NA,CD630_00950,372,123,old_locus_tag=CD0095
103,CAJ66915.1,14157.24352,-1.083413677,0.65845298,-1.645392624,0.09988887,0.236033167,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,115881,116279,+,NA,NA,30S ribosomal protein S11,rpsK,NA,CD630_00960,399,132,old_locus_tag=CD0096
104,CAJ66916.1,66263.74663,-0.852046655,0.609273416,-1.398463535,0.161973916,0.327844415,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,116311,116934,+,NA,NA,30S ribosomal protein S4,rpsD,NA,CD630_00970,624,207,old_locus_tag=CD0097
105,CAJ66917.1,18765.15035,-0.695450085,0.496964255,-1.399396593,0.161694088,0.327636297,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,117012,117959,+,NA,NA,DNA-directed RNA polymerase subunit alpha,rpoA,NA,CD630_00980,948,315,old_locus_tag=CD0098
106,CAJ66918.1,5864.481854,-0.893069073,0.532944849,-1.675725123,0.093792047,0.226053487,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,117980,118321,+,NA,NA,50S ribosomal protein L17,rplQ,NA,CD630_00990,342,113,old_locus_tag=CD0099
107,CAJ66919.1,1401.672932,-0.107105591,0.239827937,-0.446593474,0.655168608,0.782903224,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,118441,119274,+,NA,NA,"ABC-type transport system, cobalt-specific ATP-binding protein",cbiO1,NA,CD630_01000,834,277,old_locus_tag=CD0100
108,CAJ66920.1,1714.827141,-0.31889356,0.326412776,-0.976964087,0.328586932,0.510675408,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,119262,120128,+,NA,NA,"ABC-type transport system, cobalt-specific ATP-binding protein",cbiO2,NA,CD630_01010,867,288,old_locus_tag=CD0101
109,CAJ66921.1,1842.795866,0.289530824,0.264166103,1.096018076,0.273070864,0.456598165,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,120122,120925,+,NA,NA,"ABC-type transport system, cobalt-specific permease",cbiQ,NA,CD630_01020,804,267,old_locus_tag=CD0102
110,CAJ66922.1,3993.726353,-0.335833246,0.277393631,-1.210673964,0.226020385,0.402079512,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,120957,121688,+,NA,NA,transfer RNA pseudouridine synthase A 1,truA1,NA,CD630_01030,732,243,old_locus_tag=CD0103
111,CAJ66923.1,10126.31997,-1.083458723,0.432760062,-2.503601462,0.012293643,0.056604731,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,121808,122239,+,NA,NA,50S ribosomal protein L13,rplM,NA,CD630_01040,432,143,old_locus_tag=CD0104
112,CAJ66924.1,2870.352653,-1.060582325,0.411676398,-2.576252443,0.00998777,0.048981124,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,122268,122660,+,NA,NA,30S ribosomal protein S9,rpsI,NA,CD630_01050,393,130,old_locus_tag=CD0105
113,CAJ66925.1,201.7409844,0.162334836,0.600928161,0.27014017,0.787052419,0.87761086,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,123166,123870,+,NA,NA,"Germination-specific N-acetylmuramoyl-L-alanine amidase, Autolysin",cwlD,NA,CD630_01060,705,234,old_locus_tag=CD0106
114,CAJ66926.1,4374.536795,-0.524628322,0.406059717,-1.29199795,0.196357855,0.369304321,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,136463,137647,-,NA,NA,Aspartate aminotransferase,aspC,NA,CD630_01070,1185,394,old_locus_tag=CD0107
115,CAJ66927.1,7347.59553,0.167884085,0.395253057,0.424750883,0.671018286,0.795678955,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,138020,140371,+,NA,NA,Anaerobic ribonucleoside triphosphate reductase,nrdD,NA,CD630_01080,2352,783,old_locus_tag=CD0108
116,CAJ66928.1,1394.44665,0.209789006,0.368193554,0.569779138,0.568827507,0.723145409,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,140393,140932,+,NA,NA,Anaerobic ribonucleoside-triphosphate reductase-activating protein,nrdG,NA,CD630_01090,540,179,old_locus_tag=CD0109
117,CAJ66929.1,411.1722154,-0.384321778,0.305389461,-1.258464444,0.208223838,0.381040361,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,153933,154772,+,NA,NA,"conserved hypothetical protein, CHP00159 family",NA,NA,CD630_01100,840,279,old_locus_tag=CD0110
118,CAJ66930.1,595.4861196,-0.642837601,0.291990955,-2.201566833,0.027695921,0.099640719,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,154769,155950,+,NA,NA,putative exported protein,NA,NA,CD630_01110,1182,393,old_locus_tag=CD0111
119,CAJ66931.1,0.25846418,1.501547168,4.048731538,0.370868543,0.710735446,NA,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,155947,156066,+,NA,NA,conserved hypothetical protein,NA,NA,CD630_01111,120,39,old_locus_tag=CD0111A
120,CAJ66932.1,3246.222348,0.495553474,0.377661418,1.312163356,0.189465023,0.361732602,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,156254,157156,+,NA,NA,phosphate butyryltransferase,ptb,NA,CD630_01120,903,300,old_locus_tag=CD0112
121,CAJ66933.1,2957.197475,0.502293942,0.319033256,1.574425026,0.115389222,0.259678358,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,157178,158257,+,NA,NA,Butyrate kinase (BK) (Branched-chain carboxylic acid kinase),buk,NA,CD630_01130,1080,359,old_locus_tag=CD0113
122,CAJ66934.1,1859.820094,1.017620824,0.30901987,3.293059516,0.000991035,0.009264675,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,158247,158924,+,NA,NA,putative atp/gtp-binding protein,NA,NA,CD630_01140,678,225,old_locus_tag=CD0114
123,CAJ66935.1,1897.511449,0.642755622,0.545964529,1.177284581,0.239081939,0.418478174,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,158967,159182,+,NA,NA,"putative 4Fe-4S ferredoxin, iron-sulfur binding domain protein, delta subunit",NA,NA,CD630_01150,216,71,old_locus_tag=CD0115
124,CAJ66936.1,13378.52117,0.35036072,0.429216106,0.816280458,0.414339748,0.589956057,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,159211,160290,+,NA,NA,"putative ferredoxin/flavodoxin oxidoreductase,alpha subunit",NA,NA,CD630_01160,1080,359,old_locus_tag=CD0116
125,CAJ66937.1,14877.56027,0.364906555,0.436625892,0.835741907,0.403300114,0.578688769,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,160290,161042,+,NA,NA,"putative ferredoxin/flavodoxin oxidoreductase,beta subunit",NA,NA,CD630_01170,753,250,old_locus_tag=CD0117
126,CAJ66938.1,10140.99437,0.516561148,0.446338492,1.157330495,0.247137359,0.426681204,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,161043,161600,+,NA,NA,"putative ferredoxin/flavodoxin oxidoreductase,gamma subunit",NA,NA,CD630_01180,558,185,old_locus_tag=CD0118
127,CAJ66939.2,10924.33609,-1.063601632,0.269170974,-3.951397936,7.77E-05,0.001332038,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,161770,163116,+,NA,NA,Phosphoglucosamine mutase,glmM,NA,CD630_01190,1347,448,old_locus_tag=CD0119
128,CAJ66940.1,36316.76639,-0.995925104,0.314590829,-3.1657792,0.001546681,0.01283815,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,163383,165215,+,NA,NA,Glucosamine--fructose-6-phosphate aminotransferase [isomerizing],glmS,NA,CD630_01200,1833,610,old_locus_tag=CD0120
129,CAJ66941.1,1161.435454,-0.080059874,0.300972286,-0.26600414,0.79023602,0.879282849,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,165666,166961,+,NA,NA,putative thiosulfate sulfurtransferase,NA,NA,CD630_01210,1296,431,old_locus_tag=CD0121
130,CAJ66942.1,77.65505446,1.18691424,0.675501964,1.757084811,0.078903354,0.202285469,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,167424,168161,+,NA,NA,putative exported protein,NA,NA,CD630_01220,738,245,old_locus_tag=CD0122
131,CAJ66943.1,4498.730259,-1.187810201,0.382020527,-3.10928371,0.001875415,0.014803385,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,168164,169435,+,NA,NA,UDP-N-acetylglucosamine 1-carboxyvinyltransferase,murA,NA,CD630_01230,1272,423,old_locus_tag=CD0123
132,CAJ66944.1,1238.12924,-0.3735014,0.29520423,-1.265230517,0.205788706,0.378643037,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,169522,170586,+,NA,NA,Stage II sporulation protein D,spoIID,NA,CD630_01240,1065,354,old_locus_tag=CD0124
133,CAJ66945.1,179.8770683,-1.033656492,0.300569708,-3.438990907,0.000583887,0.006115597,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,170652,171320,+,NA,NA,putative cell wall endopeptidase,NA,NA,CD630_01250,669,222,old_locus_tag=CD0125
134,CAJ66946.1,3.442821588,0.665054583,1.879371554,0.35387073,0.723435764,0.833019968,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,171418,171678,+,NA,NA,Stage III sporulation protein D,spoIIID,NA,CD630_01260,261,86,old_locus_tag=CD0126
135,CAJ66947.1,878.9297158,-0.511045728,0.480116753,-1.064419695,0.287138616,0.471911949,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,171875,172894,+,NA,NA,Rod shape-determining protein MreB,mreB1,NA,CD630_01270,1020,339,old_locus_tag=CD0127
136,CAJ66948.1,958.8201188,-0.226517001,0.422011276,-0.536755801,0.591436306,0.735224044,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,172910,173338,+,NA,NA,(3R)-hydroxymyristoyl-[acyl-carrier-protein] dehydratase,fabZ,NA,CD630_01280,429,142,old_locus_tag=CD0128
137,CAJ66949.1,140.4943581,0.949412089,0.342821638,2.769405378,0.005615871,0.0328614,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,173449,173976,-,NA,NA,putative sporulation protein yyac,NA,NA,CD630_01290,528,175,old_locus_tag=CD0129
138,CAJ66950.1,3646.793081,-0.699261327,0.48695469,-1.435988483,0.151005618,0.313353587,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,174387,175580,+,NA,NA,S-adenosylmethionine synthetase,metK,NA,CD630_01300,1194,397,old_locus_tag=CD0130
139,CAJ66951.1,113.2371009,3.415245689,0.504498424,6.769586438,1.29E-11,2.99E-09,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,175896,176993,+,NA,NA,putative membrane protein,NA,NA,CD630_01310,1098,365,old_locus_tag=CD0131
140,CAJ66952.1,506.2829902,-0.229681732,0.244407165,-0.939750404,0.347345604,0.528545534,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,177257,179476,+,NA,NA,"putative DNA helicase, RecD/TraA type",NA,NA,CD630_01320,2220,739,old_locus_tag=CD0132
141,CAJ66953.1,163.1318175,1.306128072,0.635954488,2.05380746,0.039994331,0.128300704,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,179479,180261,+,NA,NA,putative phosphoribosyl transferase,NA,NA,CD630_01330,783,260,old_locus_tag=CD0133
142,CAJ66954.1,72.12682447,1.746236095,0.731172049,2.388269762,0.016927911,0.071374861,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,180593,182506,+,NA,NA,"Transcription antiterminator, PTS operon regulator",NA,NA,CD630_01340,1914,637,old_locus_tag=CD0134
143,CAJ66955.1,4.296232012,1.052849014,1.394493199,0.755004768,0.450246122,0.625435845,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,182647,182955,+,NA,NA,"PTS system, lactose/cellobiose-family IIA component",NA,NA,CD630_01350,309,102,old_locus_tag=CD0135
144,CAJ66956.1,22.72737546,-0.822998333,1.087173473,-0.757007371,0.449045446,0.624949715,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,182979,183305,+,NA,NA,"PTS system, lactose/cellobiose-family IIB component",NA,NA,CD630_01360,327,108,old_locus_tag=CD0136
145,CAJ66957.1,101.1013317,-0.553281771,0.822879832,-0.672372502,0.501346584,0.667620523,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,183344,184678,+,NA,NA,"PTS system, lactose/cellobiose-family IIC component",NA,NA,CD630_01370,1335,444,old_locus_tag=CD0137
146,CAJ66958.1,10.11056138,-0.59530687,1.762931415,-0.337680108,0.735604267,0.841015132,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,184689,185207,+,NA,NA,glycine/sarcosine/betaine reductase b,NA,NA,CD630_01380,519,172,old_locus_tag=CD0138
147,CAJ66959.1,27.40175806,-1.121239285,1.089658101,-1.028982654,0.303487826,0.4890537,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,185303,186262,+,NA,NA,N(4)-(beta-N-acetylglucosaminyl)-L-asparaginase,NA,NA,CD630_01390,960,319,old_locus_tag=CD0139
148,CAJ66960.1,35.51720066,0.460185818,0.519003175,0.886672453,0.375255274,0.553338215,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,186311,187363,+,NA,NA,putative peptidase,NA,NA,CD630_01400,1053,350,old_locus_tag=CD0140
149,CAJ66961.1,61.3173624,0.128920841,0.369699817,0.348717622,0.727301313,0.834615456,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,187366,188040,+,NA,NA,Copper homeostasis protein,cutC,NA,CD630_01410,675,224,old_locus_tag=CD0141
150,CAJ66962.1,2735.224191,0.281917581,0.370641156,0.760621364,0.446883256,0.622408507,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,188593,189144,+,NA,NA,putative RNA-binding protein,NA,NA,CD630_01420,552,183,old_locus_tag=CD0142
151,CAJ66963.1,11638.41525,-0.022897621,0.212995706,-0.107502736,0.914390155,0.951130192,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,189276,191951,+,NA,NA,Protein translocase subunit SecA1,secA1,NA,CD630_01430,2676,891,old_locus_tag=CD0143
152,CAJ66964.1,3991.428041,0.181592657,0.266113356,0.68238836,0.494993414,0.66225718,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,192087,193073,+,NA,NA,Peptide chain release factor 2 (RF-2),prfB,NA,CD630_01440,987,328,old_locus_tag=CD0144
153,CAJ66965.2,1362.323219,0.003215181,0.265433222,0.012112957,0.990335495,0.995444475,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,193217,195358,+,NA,NA,putative S1 RNA-binding domain-containing protein,NA,NA,CD630_01450,2142,713,old_locus_tag=CD0145
154,CAJ66966.1,1601.376783,-0.120741306,0.32870879,-0.367319979,0.713380353,0.82642989,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,195506,196672,+,NA,NA,putative hydrolase,NA,NA,CD630_01460,1167,388,old_locus_tag=CD0146
155,CAJ66967.1,512.0418791,-0.300099548,0.333524486,-0.899782656,0.368235926,0.546533129,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,197001,197579,+,NA,NA,putative transporter,NA,NA,CD630_01470,579,192,old_locus_tag=CD0147
156,CAJ66968.1,133.4761059,1.996265314,0.470165087,4.245881646,2.18E-05,0.000540978,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,197908,198948,+,NA,NA,uncharacterised protein,NA,NA,CD630_01480,1041,346,old_locus_tag=CD0148
157,CAJ66969.1,284.4304158,0.957158471,0.463266244,2.066108816,0.038818206,0.125726158,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,199087,199539,+,NA,NA,putative atp/gtp hydrolase,NA,NA,CD630_01490,453,150,old_locus_tag=CD0149
158,CAJ66970.1,1016.792236,0.444985002,0.22082878,2.015067972,0.043897527,0.137138099,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,199539,200255,+,NA,NA,"putative peptidase, M22 family",NA,NA,CD630_01500,717,238,old_locus_tag=CD0150
159,CAJ66971.1,101.8072854,1.124957009,0.542228457,2.074691937,0.038015095,0.123909187,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,200245,200721,+,NA,NA,"putative alanine acetyltransferase, ribosomal family",rimI,NA,CD630_01510,477,158,old_locus_tag=CD0151
160,CAJ66972.1,1656.220183,-0.127040326,0.242181243,-0.524567155,0.599884125,0.742236307,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,200727,201743,+,NA,NA,putative O-sialoglycoprotein endopeptidase,gcp,NA,CD630_01520,1017,338,old_locus_tag=CD0152
161,CAJ66973.1,2541.586521,-0.168638435,0.326142231,-0.51707022,0.605107141,0.746204742,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,202040,204748,+,NA,NA,"putative 4-hydroxyphenylacetate decarboxylase,catalytic subunit HpdB",NA,NA,CD630_01530,2709,902,old_locus_tag=CD0153
162,CAJ66974.1,121.5079908,-0.329378598,0.368201117,-0.894561648,0.371021461,0.549454747,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,204752,205009,+,NA,NA,"putative 4-hydroxyphenylacetate decarboxylase,regulatory subunit HpdC",NA,NA,CD630_01540,258,85,old_locus_tag=CD0154
163,CAJ66975.1,670.387891,0.498591859,0.335752356,1.484998837,0.137544132,0.292636998,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,205002,205952,+,NA,NA,"putative 4-hydroxyphenylacetate decarboxylase,activating subunit HpdA; putative glycyl-radical activating family protein",NA,NA,CD630_01550,951,316,old_locus_tag=CD0155
164,CAJ66976.1,795.554359,-0.168214768,0.300199209,-0.560343809,0.575244951,0.727059341,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,206267,207229,+,NA,NA,putative membrane-membrane-associated CAAX amino terminal protease,NA,NA,CD630_01560,963,320,old_locus_tag=CD0156
165,CAJ66977.3,252.3673014,2.282640985,0.722688814,3.158539249,0.00158562,0.013073416,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,207328,208307,-,NA,NA,putative membrane protein,NA,NA,CD630_01570,960,319,old_locus_tag=CD0157
166,CAJ66978.1,35.87955394,-0.048612673,0.59157071,-0.082175592,0.934507083,0.96500564,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,209440,209907,+,NA,NA,"putative enzyme, glyoxalase family",NA,NA,CD630_01590,468,155,old_locus_tag=CD0159
167,CAJ66979.1,4.118670667,3.488781471,2.173412586,1.605209012,0.108447815,0.249362615,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,211074,211787,+,NA,NA,Two-component response regulator,NA,NA,CD630_01600,714,237,old_locus_tag=CD0160
